rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,0,0,0.228066,4.10655e-13,3.24474e-11,0,0,0,0,0,0,-0.372529,-1.35875,0.143466,-6.92951e-09,0.0792641,-6.77236e-14,0,0,0,0,0,0,-0.131576,0.960771,-1.15354,1.72903e-08,-0.197777,-1.81632e-13,0,0,0,0,0,0
0,0,0,-0.0288899,1.1252e-18,-5.73452e-22,0,0,0,0,0,0,-0.0298519,-1.26795,-0.264924,-9.31253e-09,0.106523,-4.55191e-14,0,0,0,0,0,0,-0.282014,0.477745,-0.686011,6.68406e-09,-0.0764572,9.63674e-14,0,0,0,0,0,0
0,0,0,-0.231477,9.01559e-18,3.0932e-21,0,0,0,0,0,0,-0.00944251,-0.918287,-0.361096,-1.74262e-08,0.199332,1.03473e-13,0,0,0,0,0,0,-0.525122,-0.138282,-0.467195,-3.20253e-08,0.366325,4.84945e-13,0,0,0,0,0,0
0,0,0,-0.318137,1.23908e-17,3.17376e-21,0,0,0,0,0,0,-0.0132654,-0.359393,-0.112486,-2.84177e-08,0.325061,2.30926e-14,0,0,0,0,0,0,-0.76705,-0.497524,-0.563129,-7.70476e-08,0.881324,-4.08562e-13,0,0,0,0,0,0
0,0,0,-0.377748,1.47126e-17,-3.91256e-22,0,0,0,0,0,0,0.227421,0.282162,0.259797,-3.51733e-08,0.402336,1.24345e-14,0,0,0,0,0,0,-1.03018,-0.531097,-0.764929,-1.05222e-07,1.2036,-2.41585e-13,0,0,0,0,0,0
0,0,0,-0.474472,-0.000140923,-0.00680258,0,0,0,0,0,0,0.825019,0.768231,0.512449,-3.49682e-08,0.39999,1.9984e-13,0,0,0,0,0,0,-1.44215,0.000468671,-1.05035,-9.13559e-08,1.04499,4.06786e-13,0,0,0,0,0,0
0,0,0,-0.606261,7.79835e-05,0.0344242,0,0,0,0,0,0,1.51093,0.850927,0.577244,-3.86664e-08,0.442293,2.07834e-13,0,0,0,0,0,0,-1.97978,1.34802,-1.50915,-2.42869e-08,0.27781,-8.61533e-14,0,0,0,0,0,0
0,0,0,-0.85774,0.00229846,0.11681,0,0,0,0,0,0,1.75788,0.601133,0.51359,-4.12961e-08,0.472372,-9.05942e-14,0,0,0,0,0,0,-2.42382,3.11011,-2.12616,7.88359e-08,-0.901777,-1.01252e-13,0,0,0,0,0,0
0,0,0,-1.09455,0.00934927,0.220741,0,0,0,0,0,0,1.15048,0.34085,0.399953,-2.57018e-08,0.293994,-8.88178e-14,0,0,0,0,0,0,-2.33561,4.54625,-2.65313,1.8676e-07,-2.13628,-2.45137e-13,0,0,0,0,0,0
0,0,0,-1.03945,0.0183092,0.335493,0,0,0,0,0,0,-0.242689,0.286323,0.276354,7.16709e-09,-0.0819816,1.12799e-13,0,0,0,0,0,0,-1.78595,4.79276,-2.77721,2.48618e-07,-2.84386,5.04485e-13,0,0,0,0,0,0
0,0,0,-0.619055,0.0164813,0.249276,0,0,0,0,0,0,-1.80498,0.530045,0.045527,4.72257e-08,-0.540198,3.4639e-13,0,0,0,0,0,0,-1.21188,3.62598,-2.40647,2.25944e-07,-2.5845,1.42109e-13,0,0,0,0,0,0
0,0,0,0.0783404,-0.00265852,-0.0106408,0,0,0,0,0,0,-2.86949,1.01436,-0.247156,9.31334e-08,-1.06532,-1.45661e-13,0,0,0,0,0,0,-0.877842,1.84268,-2.04813,1.21882e-07,-1.39417,-7.81597e-14,0,0,0,0,0,0
0,0,0,0.875209,-0.0230109,-0.273795,0,0,0,0,0,0,-3.03074,1.61036,-0.143588,1.63885e-07,-1.87463,-2.62901e-13,0,0,0,0,0,0,-0.746789,0.258873,-2.28187,-2.82291e-09,0.0322899,9.12603e-14,0,0,0,0,0,0
0,0,0,1.37836,-0.0197246,-0.462658,0,0,0,0,0,0,-2.62569,1.98719,0.591796,2.6435e-07,-3.02381,1.35003e-13,0,0,0,0,0,0,-0.874772,-0.618634,-2.78982,-7.09167e-08,0.811193,-1.75859e-13,0,0,0,0,0,0
0,0,0,1.15189,0.0028327,-0.600509,0,0,0,0,0,0,-2.66104,1.88727,1.81451,3.68102e-07,-4.21059,2.84217e-13,0,0,0,0,0,0,-1.19852,-0.625703,-2.79177,-6.17068e-08,0.705843,1.75859e-13,0,0,0,0,0,0
0,0,0,0.345408,0.00733313,-0.75815,0,0,0,0,0,0,-4.92233,0.863318,3.53318,4.10375e-07,-4.69414,1.13687e-13,0,0,0,0,0,0,-1.33458,-0.106728,-2.0026,-7.75262e-09,0.0886797,-2.90878e-14,0,0,0,0,0,0
0,0,0,-0.425213,-0.0232703,-0.799061,0,0,0,0,0,0,-10.2324,-2.40817,4.9105,2.70694e-07,-3.09639,-3.12639e-13,0,0,0,0,0,0,-0.808924,0.465183,-0.993472,5.12212e-08,-0.585902,-2.50466e-13,0,0,0,0,0,0
0,0,0,-0.676507,-0.0500236,-0.579794,0,0,0,0,0,0,-11.8504,-6.91142,3.58286,-4.06505e-08,0.464987,-1.20792e-13,0,0,0,0,0,0,0.153309,0.880847,-0.354839,9.95926e-08,-1.13921,-6.03961e-14,0,0,0,0,0,0
0,0,0,-0.340236,-0.0293719,-0.0929134,0,0,0,0,0,0,-6.77771,-8.49319,0.125037,-2.67813e-07,3.06343,9.23706e-14,0,0,0,0,0,0,0.904383,1.13575,-0.300048,1.24433e-07,-1.42334,-9.9476e-14,0,0,0,0,0,0
0,0,0,0.0924191,0.00688311,0.298586,0,0,0,0,0,0,-1.7685,-6.77574,-1.66845,-2.98088e-07,3.40973,-1.56319e-13,0,0,0,0,0,0,0.798443,1.2873,-0.225798,1.15762e-07,-1.32417,-2.80664e-13,0,0,0,0,0,0
0,0,0,0.187701,0.0137827,0.331837,0,0,0,0,0,0,-0.202894,-4.18063,-1.27301,-2.3655e-07,2.70582,3.33955e-13,0,0,0,0,0,0,-0.0422928,1.19899,-0.0904735,7.81295e-08,-0.893698,2.59348e-13,0,0,0,0,0,0
0,0,0,-0.0354046,-0.00214589,0.148139,0,0,0,0,0,0,-0.606964,-1.73258,-0.0513873,-1.43628e-07,1.64291,5.32907e-14,0,0,0,0,0,0,-0.833457,0.757731,-0.359315,3.03707e-08,-0.347401,2.05169e-13,0,0,0,0,0,0
0,0,0,-0.325098,-0.0202453,0.006859,0,0,0,0,0,0,-1.28121,0.133765,1.70209,-6.02143e-08,0.688769,-3.606e-13,0,0,0,0,0,0,-1.12095,-0.0819227,-0.914199,-6.89634e-09,0.0788855,-1.73195e-13,0,0,0,0,0,0
0,0,0,-0.528881,-0.0320525,0.0764153,0,0,0,0,0,0,-1.55366,1.49859,3.48394,-2.6495e-08,0.303069,2.46914e-13,0,0,0,0,0,0,-0.801962,-1.19624,-1.58563,-2.36648e-08,0.270694,-2.23821e-13,0,0,0,0,0,0
0,0,0,-0.616088,-0.0332372,0.321784,0,0,0,0,0,0,-1.08598,2.3226,4.41868,-4.87048e-08,0.557118,3.55271e-15,0,0,0,0,0,0,-0.390151,-2.18842,-1.95406,-1.23109e-08,0.14082,1.50102e-13,0,0,0,0,0,0
0,0,0,-0.624237,-0.0242706,0.55647,0,0,0,0,0,0,-0.0620379,2.49429,4.07948,-9.25679e-08,1.05885,-2.23821e-13,0,0,0,0,0,0,-0.211767,-2.64072,-2.04745,2.85995e-08,-0.327141,2.93987e-13,0,0,0,0,0,0
0,0,0,-0.600735,-0.0129807,0.485068,0,0,0,0,0,0,0.827168,2.06041,2.79584,-1.17002e-07,1.33835,-4.05009e-13,0,0,0,0,0,0,-0.164482,-2.41679,-1.96288,7.95577e-08,-0.910034,-1.49214e-13,0,0,0,0,0,0
0,0,0,-0.548208,-0.00476412,0.25523,0,0,0,0,0,0,1.06914,1.29241,1.41896,-1.03532e-07,1.18427,1.27898e-13,0,0,0,0,0,0,-0.220924,-1.71015,-1.74843,1.00573e-07,-1.15042,-6.75016e-14,0,0,0,0,0,0
